ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,ISO
16427,Leonard Bundu,M,25.0,170.0,67.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Welterweight,,ITA
16743,Salvatore Burruni,M,23.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Flyweight,,ITA
17656,Roberto Cammarelle,M,24.0,190.0,101.5,Italy,ITA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Super-Heavyweight,Bronze,ITA
17656,Roberto Cammarelle,M,28.0,190.0,101.5,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Super-Heavyweight,Gold,ITA
17656,Roberto Cammarelle,M,31.0,190.0,101.5,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Super-Heavyweight,Silver,ITA
17673,Giorgio Campanella,M,18.0,168.0,60.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Lightweight,,ITA
17822,Giovanni Camputaro,M,21.0,158.0,51.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Flyweight,,ITA
17907,Romano Caneva,M,23.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Welterweight,,ITA
18066,Manuel Fabrizio Cappai,M,19.0,168.0,49.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Flyweight,,ITA
18066,Manuel Fabrizio Cappai,M,23.0,168.0,49.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Flyweight,,ITA
18078,Sergio Caprari,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Featherweight,Silver,ITA
18079,"Giovanni Battista ""Giambattista"" Capretti",M,22.0,167.0,60.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Welterweight,,ITA
18079,"Giovanni Battista ""Giambattista"" Capretti",M,25.0,167.0,60.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Lightweight,,ITA
18739,Romolo Casamonica,M,21.0,178.0,71.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Middleweight,,ITA
18771,Mario Casati,M,24.0,179.0,75.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Middleweight,,ITA
18907,Rinaldo Castellenghi,M,17.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Flyweight,,ITA
18915,Roberto Castelli,M,23.0,188.0,80.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Heavyweight,,ITA
18916,Antonio Castellini,M,21.0,172.0,71.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Middleweight,,ITA
18928,Luigi Castiglione,M,25.0,163.0,48.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Flyweight,,ITA
19117,Carlo Cavagnoli,M,21.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Flyweight,Bronze,ITA
19226,Domenico Ceccarelli,M,22.0,175.0,79.0,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,,ITA
22300,Giuseppe Colacicco,M,20.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Welterweight,,ITA
23269,Agostino Cossia,M,25.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Featherweight,,ITA
23373,Elio Cotena,M,23.0,165.0,57.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Featherweight,,ITA
24008,No Cruciani,M,21.0,181.0,75.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Middleweight,,ITA
24364,Gaetano Curcetti,M,25.0,151.0,48.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Flyweight,,ITA
24365,Paolo Curcetti,M,24.0,156.0,51.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Flyweight,,ITA
24990,Vincenzo Dall'Osso,M,23.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Bantamweight,,ITA
25100,Francesco Damiani,M,21.0,192.0,98.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Heavyweight,,ITA
25100,Francesco Damiani,M,25.0,192.0,98.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Super-Heavyweight,Silver,ITA
26044,Fabrizio De Chiara,M,20.0,178.0,70.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,,ITA
26420,Secondo De Marchi,M,25.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Heavyweight,,ITA
26545,Ferdinando De Petrillo,M,19.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Lightweight,,ITA
26547,"Francesco ""Franco"" De Piccoli",M,22.0,186.0,96.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Heavyweight,Gold,ITA
27334,Vincenzo Pietro Dell'Oro,M,20.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Flyweight,,ITA
27346,Dario Della Valle,M,21.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Welterweight,,ITA
28066,Ciro Fabio Di Corcia,M,24.0,175.0,71.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Middleweight,,ITA
28103,Michele Di Rocco,M,22.0,172.0,64.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Welterweight,,ITA
28107,Alessio Di Savino,M,24.0,170.0,57.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Featherweight,,ITA
28108,Giacomo Di Segni,M,28.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Light-Heavyweight,,ITA
28108,Giacomo Di Segni,M,32.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Heavyweight,,ITA
28929,Alessandro D'Ottavio,M,20.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Welterweight,Bronze,ITA
33622,Luciano Fabbroni,M,20.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,,ITA
33677,Marino Facchin,M,23.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Lightweight,,ITA
33678,Walter Facchinetti,M,21.0,180.0,81.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Heavyweight,,ITA
34041,Giuseppe Farfanelli,M,21.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Featherweight,,ITA
34193,Ermanno Fasoli,M,20.0,167.0,64.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Welterweight,,ITA
36157,Ivano Fontana,M,21.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Middleweight,Bronze,ITA
36285,Ernesto Formenti,M,20.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Featherweight,Gold,ITA
36600,Giacobbe Ilario Stefano Fragomeni,M,31.0,180.0,81.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,,ITA
36629,Livio Francecchini,M,22.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Featherweight,,ITA
38920,Edoardo Garzena,M,19.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Featherweight,Bronze,ITA
39071,Luigi Gaudiano,M,23.0,186.0,91.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Heavyweight,,ITA
40116,Cristian Giantomassi,M,23.0,178.0,60.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,,ITA
40551,Giovanni Girgenti,M,21.0,165.0,57.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Featherweight,,ITA
40620,"Leonardo ""Leo"" Giunchi",M,24.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Lightweight,,ITA
42467,Filippo Grasso,M,20.0,159.0,51.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,,ITA
42514,Benedetto Gravina,M,23.0,176.0,72.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Middleweight,,ITA
42943,Amedeo Grillo,M,24.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Light-Heavyweight,,ITA
66581,Gaetano Lanzi,M,19.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Flyweight,,ITA
66968,Damiano Lassandro,M,24.0,173.0,67.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Welterweight,,ITA
68828,Orlando Leopardi,M,22.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Middleweight,,ITA
71226,Aldo Longinotti,M,22.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Middleweight,,ITA
71481,"Alessandro ""Sandro"" Lopopolo",M,20.0,170.0,60.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Lightweight,Silver,ITA
73411,Andrea Magi,M,22.0,181.0,81.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Heavyweight,,ITA
74397,Valentino Manfredonia,M,26.0,180.0,81.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,,ITA
74414,Vincenzo Mangiacapre,M,23.0,171.0,64.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Welterweight,Bronze,ITA
74414,Vincenzo Mangiacapre,M,27.0,171.0,64.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Welterweight,,ITA
74495,Andrea Mannai,M,25.0,165.0,51.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Flyweight,,ITA
74943,Luigi Marfut,M,20.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Lightweight,,ITA
76284,Michele Mastrodonato,M,23.0,171.0,71.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Middleweight,,ITA
76637,Gavino Matta,M,26.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Flyweight,Silver,ITA
77140,Guido Mazzinghi,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Middleweight,,ITA
78454,Vito Melis,M,23.0,165.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Bantamweight,,ITA
80108,Mario Minatelli,M,23.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Lightweight,,ITA
80124,Luigi Minchillo,M,21.0,174.0,67.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Welterweight,,ITA
81079,Carmine Molaro,M,21.0,167.0,51.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,,ITA
81472,Fausto Montefiori,M,22.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Featherweight,,ITA
81857,Pasqualino Morbidelli,M,23.0,164.0,57.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,,ITA
83400,Giuseppe Mura,M,24.0,163.0,54.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Bantamweight,,ITA
83698,Angelo Musone,M,21.0,183.0,91.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,Bronze,ITA
83707,"Franois Herv ""Francesco"" Musso",M,23.0,168.0,57.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Featherweight,Gold,ITA
84506,Luigi Napoleoni,M,23.0,180.0,75.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Middleweight,,ITA
84535,Vincenzo Nardiello,M,22.0,175.0,70.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Middleweight,,ITA
85296,Franco Nenci,M,21.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Welterweight,Silver,ITA
88621,Giuseppe Oldani,M,19.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Welterweight,,ITA
88707,Patrizio Oliva,M,21.0,176.0,64.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,Gold,ITA
89205,Bernardo Onori,M,29.0,164.0,57.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Bantamweight,,ITA
89444,Carlo Orlandi,M,18.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,Gold,ITA
91150,Ottavio Panunzi,M,23.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Heavyweight,,ITA
91425,Sven Paris,M,19.0,170.0,63.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Welterweight,,ITA
91431,Giovanni Parisi,M,20.0,168.0,57.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Featherweight,Gold,ITA
91773,Jahyn Vittorio Parrinello,M,24.0,169.0,56.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Bantamweight,,ITA
91773,Jahyn Vittorio Parrinello,M,28.0,169.0,56.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,,ITA
93685,Antonio Perugino,M,22.0,175.0,71.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Middleweight,,ITA
94017,Bruno Petrarca,M,17.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Featherweight,,ITA
94058,Enzo Petriglia,M,22.0,166.0,60.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Lightweight,,ITA
94576,Vincenzo Picardi,M,24.0,164.0,52.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Flyweight,Bronze,ITA
94576,Vincenzo Picardi,M,28.0,164.0,52.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,,ITA
94590,Michele Piccirillo,M,22.0,174.0,64.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Welterweight,,ITA
95040,Alfonso Pinto,M,25.0,161.0,48.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Flyweight,,ITA
95048,Cosimo Pinto,M,21.0,178.0,81.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Heavyweight,Gold,ITA
95116,Pierangelo Pira,M,22.0,173.0,67.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Middleweight,,ITA
95122,Gaetano Pirastu,M,20.0,177.0,60.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Lightweight,,ITA
95263,Umberto Pittori,M,23.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Welterweight,,ITA
96681,Aristide Pozzali,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Flyweight,,ITA
100439,Armando Ricciardi,M,19.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Bantamweight,,ITA
100894,Giulio Rinaldi,M,21.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Middleweight,,ITA
101740,Edelweiss Rodriguez,M,21.0,153.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Flyweight,,ITA
102492,Giuseppe Ros,M,22.0,180.0,81.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Heavyweight,Bronze,ITA
102753,Gino Rossi,M,24.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,Silver,ITA
103012,Luigi Rovati,M,27.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,Silver,ITA
103641,Clemente Russo,M,22.0,181.0,91.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,,ITA
103641,Clemente Russo,M,26.0,181.0,91.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Heavyweight,Silver,ITA
103641,Clemente Russo,M,29.0,181.0,91.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Heavyweight,Silver,ITA
103641,Clemente Russo,M,34.0,181.0,91.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,,ITA
103647,Tommaso Russo,M,20.0,,,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Middleweight,,ITA
103648,Carlo Leonardo Russolillo,M,23.0,169.0,62.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Lightweight,,ITA
105740,Carlo Saraudi,M,25.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Light-Heavyweight,,ITA
105741,Giulio Cesare Saraudi,M,22.0,183.0,81.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Heavyweight,Bronze,ITA
106449,Marco Scano,M,23.0,172.0,67.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Welterweight,,ITA
107951,Franco Scisciani,M,22.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Middleweight,,ITA
108037,Carlo Scotti,M,19.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Heavyweight,,ITA
108667,Walter Sentimenti,M,29.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Middleweight,,ITA
108828,Ulderico Sergo,M,23.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Bantamweight,Gold,ITA
111450,Mario Sitri,M,20.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Bantamweight,,ITA
113866,Guglielmo Spinello,M,20.0,181.0,81.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,,ITA
114570,Maurizio Stecca,M,21.0,165.0,54.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Bantamweight,Gold,ITA
118168,Vittorio Tamagnini,M,18.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Bantamweight,Gold,ITA
119382,Irma Testa,F,18.0,174.0,60.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,,ITA
120667,Salvatore Todisco,M,22.0,161.0,48.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Flyweight,Silver,ITA
120974,Carmine Tommasone,M,32.0,167.0,60.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,,ITA
121348,Piero Toscani,M,23.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Middleweight,Gold,ITA
121434,Benito Totti,M,22.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Middleweight,,ITA
123080,Franco Udella,M,21.0,153.0,51.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Flyweight,,ITA
123080,Franco Udella,M,25.0,153.0,51.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Flyweight,,ITA
123967,Domenico Valentino,M,20.0,171.0,60.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Lightweight,,ITA
123967,Domenico Valentino,M,24.0,171.0,60.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Lightweight,,ITA
123967,Domenico Valentino,M,28.0,171.0,60.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Lightweight,,ITA
124046,Franco Valle,M,24.0,177.0,75.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Middleweight,Bronze,ITA
126179,Franco Vescovi,M,22.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Welterweight,,ITA
126280,Guido Vianello,M,22.0,198.0,103.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,,ITA
126406,Paolo Vidoz,M,25.0,190.0,94.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Super-Heavyweight,,ITA
126406,Paolo Vidoz,M,30.0,190.0,94.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Super-Heavyweight,Bronze,ITA
126828,Bruno Visintin,M,19.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Welterweight,Bronze,ITA
133888,Primo Zamparini,M,21.0,158.0,54.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Bantamweight,Silver,ITA
133992,Daniele Zappaterra,M,20.0,169.0,64.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Welterweight,,ITA
135384,"Giovanni Battista ""Gianni"" Zuddas",M,20.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Bantamweight,Silver,ITA
135473,Franco Zurlo,M,24.0,162.0,54.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Bantamweight,,ITA
2599,Ion Alexe,M,22.0,189.0,81.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Heavyweight,,ROU
2599,Ion Alexe,M,26.0,189.0,81.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Heavyweight,Silver,ROU
3376,Ferencz Ambru,M,22.0,,,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Welterweight,,ROU
7252,Ovidiu Bali,M,21.0,186.0,91.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,,ROU
7780,Valentin Barbu,M,23.0,165.0,48.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Flyweight,,ROU
10323,Nicolae Berechet,M,21.0,,,Romania,ROU,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Featherweight,,ROU
12477,Ovidiu Tiberiu Bobrnat,M,22.0,176.0,60.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Featherweight,,ROU
13561,Sabin Marius Bornei,M,21.0,161.0,48.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Flyweight,,ROU
16165,Ionel Buduan,M,25.0,172.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Welterweight,,ROU
19362,Titi Cercel,M,21.0,163.0,57.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,,ROU
21620,Dumitru Ciobotaru,M,25.0,,,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Heavyweight,,ROU
21627,Gheorghe Ciochin,M,25.0,167.0,57.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Featherweight,,ROU
21641,Dumitru Cipere,M,22.0,165.0,54.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,Bronze,ROU
21711,Constantin Ciuc,M,23.0,160.0,51.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Flyweight,,ROU
21711,Constantin Ciuc,M,27.0,160.0,51.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,,ROU
